Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1146930,1,0,0,0,2,0,0,5,0,0,3,10,5575,25,1239.50,2.50,223.00,22.23,100%,0%,0%,5%,0%,0%,0%,27%,0%,0%,0%,67.7%,96%,4%,0%,0%,51%,7%,8%,0%,0%,7%,0%,0%,27%,0%,0%
1146970,2,3,10,2,3,5,5,3,1,34,5,20,8500,36,1331.50,1.80,236.11,15.66,93%,3%,5%,11%,0%,1%,7%,0%,0%,0%,10%,71.5%,83%,17%,0%,0%,19%,28%,0%,34%,19%,0%,0%,0%,0%,0%,0%
1147250,1,3,12,2,3,5,4,2,1,26,2,8,9450,17,1161.00,2.13,555.88,12.29,100%,0%,0%,84%,0%,0%,0%,0%,0%,0%,0%,15.9%,24%,70%,0%,6%,90%,0%,2%,0%,0%,8%,0%,0%,0%,0%,0%
1147390,1,3,17,2,3,9,4,2,1,45,3,9,28800,25,3970.50,2.78,1152.00,13.79,100%,0%,0%,0%,0%,39%,0%,0%,54%,0%,0%,7.0%,5%,93%,0%,2%,2%,0%,0%,45%,0%,0%,54%,0%,0%,0%,0%
1147430,2,3,10,2,2,5,4,3,1,15,2,18,12700,33,1050.00,1.83,384.85,8.27,91%,9%,0%,5%,0%,0%,0%,0%,0%,0%,0%,95.3%,16%,13%,0%,71%,89%,0%,0%,0%,11%,0%,0%,0%,0%,0%,0%
1147500,3,3,10,2,3,6,5,2,1,23,3,13,14525,28,1607.00,2.15,518.75,11.06,90%,6%,4%,6%,0%,1%,0%,0%,0%,0%,0%,93.3%,8%,89%,3%,0%,92%,6%,0%,1%,0%,0%,0%,1%,0%,0%,0%
1147580,1,3,10,2,2,5,3,1,1,47,2,14,6725,22,1191.75,1.57,305.68,17.72,89%,11%,0%,9%,0%,0%,0%,0%,0%,0%,0%,91.1%,89%,11%,0%,0%,62%,4%,0%,0%,7%,19%,7%,0%,0%,0%,0%
1147590,2,3,10,2,2,5,4,3,1,16,3,12,7625,21,1170.00,1.75,363.10,15.34,100%,0%,0%,6%,31%,0%,0%,0%,0%,0%,0%,62.6%,69%,0%,31%,0%,12%,0%,0%,0%,0%,52%,0%,4%,0%,31%,0%
1147670,1,2,10,2,4,5,10,3,1,19,2,3,12300,20,1213.50,6.67,615.00,9.87,100%,0%,0%,0%,0%,0%,0%,0%,0%,89%,0%,11.4%,11%,89%,0%,0%,0%,0%,89%,0%,11%,0%,0%,0%,0%,0%,0%
1147700,2,1,4,2,2,5,4,3,1,27,4,18,13085,19,1849.50,1.06,688.68,14.13,84%,16%,0%,15%,0%,5%,0%,0%,3%,0%,0%,76.5%,53%,42%,0%,5%,22%,11%,3%,9%,0%,0%,3%,1%,0%,0%,51%
1147740,1,3,5,2,2,7,4,3,1,22,7,28,11025,44,1603.00,1.57,250.57,14.54,100%,0%,0%,32%,0%,2%,2%,10%,0%,2%,5%,47.8%,46%,53%,0%,1%,49%,8%,11%,15%,0%,7%,0%,0%,10%,0%,0%
1147820,2,1,4,2,2,7,3,2,1,21,2,13,6825,16,747.50,1.23,426.56,10.95,100%,0%,0%,71%,0%,0%,0%,0%,0%,0%,0%,29.3%,18%,78%,0%,4%,99%,0%,0%,0%,1%,0%,0%,0%,0%,0%,0%
1147850,1,1,4,2,3,6,5,2,1,30,4,11,5200,13,781.50,1.18,400.00,15.03,100%,0%,0%,9%,0%,6%,0%,0%,0%,13%,0%,72.1%,69%,19%,0%,12%,79%,0%,13%,6%,0%,1%,0%,0%,0%,0%,0%
1147910,1,0,0,0,2,0,0,5,0,0,1,1,500,1,52.50,1.00,500.00,10.50,100%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0.0%,0%,100%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
1147940,2,3,10,2,2,5,5,1,1,11,4,18,6050,26,921.50,1.44,232.69,15.23,96%,4%,0%,3%,0%,6%,0%,9%,0%,0%,0%,81.8%,26%,68%,3%,2%,6%,0%,0%,77%,0%,0%,0%,5%,9%,3%,0%
1147960,3,3,10,2,2,4,5,1,1,15,7,24,6500,35,715.50,1.46,185.71,11.01,92%,5%,2%,22%,12%,8%,3%,0%,0%,6%,7%,42.7%,20%,60%,14%,6%,43%,10%,17%,8%,6%,0%,0%,2%,0%,14%,0%
1148010,2,1,13,2,2,4,4,1,1,19,4,6,8300,15,2766.00,2.50,553.33,33.33,100%,0%,0%,13%,0%,4%,0%,0%,5%,0%,0%,78.3%,84%,16%,0%,0%,13%,0%,0%,4%,0%,78%,5%,0%,0%,0%,0%
1148070,2,3,10,2,2,4,5,2,0,12,2,4,6325,17,754.50,4.25,372.06,11.93,80%,0%,20%,0%,2%,0%,0%,0%,0%,0%,0%,97.6%,63%,35%,2%,0%,0%,35%,63%,0%,0%,0%,0%,0%,0%,2%,0%
1148140,3,2,10,2,2,6,3,1,1,30,4,14,7200,17,921.00,1.21,423.53,12.79,92%,3%,5%,26%,0%,7%,0%,0%,0%,19%,0%,47.2%,38%,62%,0%,0%,47%,9%,37%,7%,0%,0%,0%,0%,0%,0%,0%
1148150,1,1,4,2,2,7,8,3,1,36,3,10,7300,14,806.50,1.40,521.43,11.05,100%,0%,0%,23%,0%,0%,0%,0%,0%,63%,0%,14.4%,12%,84%,0%,4%,31%,0%,63%,4%,0%,0%,0%,2%,0%,0%,0%
1148180,1,1,8,2,2,5,3,2,0,19,6,15,9300,19,1329.50,1.27,489.47,14.30,100%,0%,0%,24%,0%,10%,0%,2%,0%,4%,3%,56.7%,35%,60%,0%,4%,78%,6%,4%,10%,0%,0%,0%,0%,2%,0%,0%
1148250,1,3,5,2,2,5,4,3,1,28,2,12,7925,17,774.50,1.42,466.18,9.77,97%,3%,0%,54%,0%,0%,0%,0%,0%,0%,0%,45.7%,7%,56%,0%,38%,97%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%
1148280,2,0,0,0,2,0,0,5,0,0,4,5,2300,5,255.50,1.00,460.00,11.11,87%,13%,0%,35%,0%,13%,0%,0%,0%,0%,10%,42.4%,10%,48%,0%,42%,77%,10%,0%,13%,0%,0%,0%,0%,0%,0%,0%
1148330,3,3,10,2,2,7,4,3,1,14,2,2,4825,14,793.50,7.00,344.64,16.45,100%,0%,0%,21%,0%,0%,0%,0%,0%,0%,0%,79.3%,79%,21%,0%,0%,21%,0%,0%,79%,0%,0%,0%,0%,0%,0%,0%
1148380,2,3,10,2,2,9,5,1,1,16,5,16,5950,18,715.00,1.13,330.56,12.02,100%,0%,0%,11%,0%,4%,50%,3%,0%,0%,0%,32.8%,17%,83%,0%,0%,87%,0%,4%,4%,3%,0%,0%,0%,3%,0%,0%
1148460,1,1,4,2,2,7,8,3,1,32,2,4,12300,16,1277.00,4.00,768.75,10.38,100%,0%,0%,0%,0%,0%,76%,0%,0%,0%,0%,23.6%,0%,100%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
1148480,2,1,10,2,2,5,4,1,1,17,2,9,5550,24,870.50,2.67,231.25,15.68,100%,0%,0%,40%,0%,0%,0%,0%,0%,0%,0%,60.4%,37%,63%,0%,0%,79%,0%,0%,0%,0%,0%,0%,21%,0%,0%,0%
1150090,3,1,10,2,4,5,2,4,1,12,3,9,6275,26,688.50,2.89,241.35,10.97,95%,0%,5%,0%,0%,0%,72%,0%,0%,10%,0%,18.7%,6%,92%,0%,2%,78%,0%,16%,0%,5%,2%,0%,0%,0%,0%,0%
1150100,1,1,4,2,4,5,6,4,1,35,5,20,10892,23,1286.61,1.15,473.57,11.81,86%,14%,0%,44%,0%,0%,0%,4%,2%,3%,0%,47.0%,19%,81%,0%,0%,62%,10%,3%,6%,2%,2%,2%,0%,4%,0%,9%
1150350,1,2,6,2,4,5,4,4,1,24,1,4,11775,34,1470.50,8.50,346.32,12.49,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,100.0%,45%,55%,0%,1%,1%,4%,55%,0%,41%,0%,0%,0%,0%,0%,0%
1150380,2,1,10,2,2,7,5,1,1,43,7,42,21925,70,2715.50,1.67,313.21,12.39,93%,7%,0%,0%,5%,4%,2%,1%,0%,2%,1%,84.7%,34%,60%,5%,0%,5%,52%,19%,7%,5%,0%,0%,5%,1%,5%,0%
1150400,3,3,10,2,4,4,4,4,2,20,5,24,12100,50,1578.50,2.08,242.00,13.05,80%,17%,4%,5%,0%,0%,7%,2%,11%,0%,0%,75.4%,52%,45%,2%,2%,33%,11%,4%,0%,32%,4%,11%,0%,3%,2%,0%
1150490,2,3,10,2,4,5,4,4,1,27,5,22,7850,43,1305.00,1.95,182.56,16.62,100%,0%,0%,24%,4%,0%,0%,12%,0%,0%,7%,52.9%,54%,42%,4%,0%,31%,38%,0%,0%,4%,7%,0%,0%,14%,4%,2%
1150620,1,1,10,2,4,5,5,4,1,39,3,20,10375,37,1431.50,1.85,280.41,13.80,71%,27%,1%,0%,0%,10%,3%,0%,0%,0%,0%,87.0%,10%,90%,0%,0%,7%,17%,3%,71%,2%,1%,0%,0%,0%,0%,0%
1150720,2,1,15,2,4,5,2,4,1,17,3,16,7175,38,761.00,2.38,188.82,10.61,81%,12%,7%,0%,0%,1%,0%,2%,0%,0%,0%,96.9%,46%,2%,0%,52%,53%,1%,36%,8%,0%,0%,0%,0%,2%,0%,0%
1150750,1,3,10,2,4,5,4,4,1,26,4,17,7225,32,1123.00,1.88,225.78,15.54,48%,46%,6%,8%,0%,48%,7%,0%,0%,0%,0%,37.0%,35%,65%,0%,0%,27%,3%,0%,67%,0%,0%,0%,0%,0%,0%,2%
1150910,1,1,4,2,4,5,5,4,1,39,4,13,14000,29,2693.00,2.23,482.76,19.24,100%,0%,0%,83%,4%,0%,0%,1%,0%,0%,0%,12.3%,81%,14%,4%,0%,85%,0%,1%,0%,0%,6%,0%,3%,1%,4%,0%
1150950,1,3,10,2,4,5,4,4,1,21,3,17,16725,61,2515.50,3.59,274.18,15.04,91%,6%,3%,0%,0%,46%,0%,0%,0%,0%,4%,49.8%,44%,49%,0%,7%,6%,7%,0%,64%,23%,0%,0%,0%,0%,0%,0%
1150970,2,3,10,2,4,5,4,4,1,15,6,18,23450,44,1991.00,2.44,532.95,8.49,99%,1%,0%,0%,44%,1%,2%,1%,0%,0%,0%,51.3%,3%,52%,46%,0%,4%,46%,1%,1%,0%,0%,0%,0%,1%,46%,0%
1151040,1,1,13,2,4,5,2,4,1,15,6,21,6975,31,864.00,1.48,225.00,12.39,100%,0%,0%,9%,0%,0%,26%,2%,0%,3%,2%,58.1%,28%,72%,0%,0%,78%,2%,11%,6%,0%,0%,0%,0%,2%,0%,0%
1151170,2,3,10,2,4,5,4,4,1,13,5,10,9325,22,1037.50,2.20,423.86,11.13,100%,0%,0%,80%,3%,0%,2%,3%,0%,0%,0%,11.0%,6%,89%,3%,2%,90%,0%,2%,2%,0%,0%,0%,1%,3%,3%,0%
1151190,1,0,0,0,4,0,0,5,0,0,3,7,2275,7,419.00,1.00,325.00,18.42,97%,0%,3%,0%,0%,23%,0%,0%,0%,40%,0%,37.4%,37%,63%,0%,0%,0%,0%,40%,43%,0%,18%,0%,0%,0%,0%,0%
1151290,1,3,10,2,4,7,4,4,2,30,3,30,6835,31,1118.75,1.03,220.48,16.37,84%,16%,0%,0%,0%,2%,0%,0%,2%,0%,0%,95.6%,87%,13%,0%,0%,59%,0%,10%,23%,0%,0%,4%,0%,1%,0%,3%
1151420,2,1,4,2,4,7,4,4,1,16,2,17,7935,25,903.65,1.47,317.40,11.39,45%,48%,6%,0%,0%,17%,0%,0%,0%,0%,0%,83.0%,63%,26%,0%,11%,65%,6%,0%,23%,0%,3%,0%,0%,0%,0%,3%
1151460,1,0,0,0,4,0,0,5,0,0,1,2,1125,3,216.00,1.50,375.00,19.20,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100.0%,100%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
1151510,2,3,9,2,4,8,2,4,1,35,6,25,6650,33,933.00,1.32,201.52,14.03,93%,0%,7%,23%,2%,3%,0%,1%,1%,0%,0%,69.5%,44%,53%,2%,0%,42%,0%,7%,30%,0%,0%,7%,1%,7%,2%,5%
1151600,1,3,8,2,4,7,3,4,1,24,4,19,8775,54,995.50,2.84,162.50,11.34,100%,0%,0%,30%,0%,3%,0%,0%,0%,1%,0%,66.7%,45%,50%,0%,5%,50%,0%,5%,6%,39%,0%,0%,0%,0%,0%,0%
1151760,2,1,4,2,4,5,5,4,1,28,5,17,19525,18,1989.50,1.06,1084.72,10.19,99%,1%,0%,2%,26%,6%,0%,1%,0%,0%,0%,65.3%,12%,62%,26%,0%,20%,0%,0%,6%,0%,2%,0%,0%,1%,26%,45%
1151830,1,1,10,2,4,7,8,4,1,4,4,20,26625,47,2969.00,2.35,566.49,11.15,69%,1%,30%,76%,0%,1%,0%,0%,0%,1%,0%,22.4%,10%,90%,0%,0%,87%,0%,4%,8%,1%,0%,0%,0%,0%,0%,0%
1152040,3,1,4,2,4,5,2,4,1,18,5,23,13100,39,1534.50,1.70,335.90,11.71,100%,0%,0%,26%,0%,14%,0%,1%,0%,0%,1%,58.6%,27%,59%,0%,14%,61%,1%,0%,17%,18%,2%,0%,0%,1%,0%,0%
1152050,1,1,4,2,4,5,4,4,1,46,6,35,9275,40,1334.75,1.14,231.88,14.39,71%,16%,13%,9%,0%,2%,0%,5%,5%,0%,4%,75.2%,65%,34%,0%,1%,36%,12%,19%,11%,4%,2%,5%,0%,8%,0%,5%
1152170,1,3,10,2,4,7,2,4,1,33,2,13,9200,38,1899.00,2.92,242.11,20.64,100%,0%,0%,67%,0%,0%,0%,0%,0%,0%,0%,33.2%,65%,35%,0%,0%,72%,5%,0%,0%,0%,23%,0%,0%,0%,0%,0%
1152230,2,3,9,2,4,6,4,4,1,34,4,30,27345,73,3860.25,2.43,374.59,14.12,96%,0%,4%,4%,0%,0%,0%,1%,0%,0%,2%,93.3%,80%,20%,0%,0%,15%,25%,58%,0%,0%,0%,0%,0%,2%,0%,0%
1152360,1,0,0,0,4,0,0,5,0,0,4,10,3350,15,569.50,1.50,223.33,17.00,100%,0%,0%,66%,0%,0%,0%,9%,0%,0%,2%,22.4%,76%,24%,0%,0%,66%,2%,7%,4%,0%,11%,0%,0%,9%,0%,0%
1155080,1,3,10,2,3,7,4,4,2,25,6,21,7550,29,970.75,1.38,260.34,12.86,74%,12%,15%,3%,4%,0%,0%,10%,4%,5%,0%,73.8%,41%,55%,4%,0%,26%,0%,5%,4%,0%,6%,4%,0%,16%,4%,34%
1155110,1,1,10,2,3,7,4,4,1,42,5,57,8650,70,929.00,1.23,123.57,10.74,90%,7%,3%,2%,0%,0%,2%,0%,0%,2%,5%,87.9%,29%,59%,0%,12%,64%,17%,8%,0%,1%,1%,6%,0%,0%,0%,3%
1155150,2,1,4,2,4,5,5,4,1,44,1,8,13325,17,1683.50,2.13,783.82,12.63,77%,3%,20%,0%,0%,0%,0%,0%,0%,0%,0%,100.0%,90%,10%,0%,0%,0%,0%,99%,0%,1%,0%,0%,0%,0%,0%,0%
1155250,2,1,10,2,4,5,4,4,1,30,3,19,5825,25,807.50,1.32,233.00,13.86,90%,0%,10%,3%,0%,0%,0%,0%,0%,0%,3%,94.0%,78%,22%,0%,0%,42%,19%,39%,0%,0%,0%,0%,0%,0%,0%,0%
1155270,1,1,5,2,3,5,4,4,1,15,4,13,8800,27,1005.00,2.08,325.93,11.42,95%,0%,5%,62%,3%,0%,0%,0%,4%,0%,0%,30.4%,6%,90%,3%,0%,88%,0%,0%,3%,0%,1%,4%,0%,0%,3%,0%
1155360,2,0,0,0,3,0,0,5,0,0,3,22,4910,30,917.50,1.36,163.67,18.69,71%,0%,29%,0%,0%,0%,0%,38%,0%,0%,6%,55.7%,94%,6%,0%,0%,7%,6%,6%,12%,31%,0%,0%,0%,38%,0%,0%
1155380,1,2,4,2,3,7,4,2,1,29,5,25,7450,46,1030.00,1.84,161.96,13.83,96%,3%,1%,40%,0%,0%,0%,0%,1%,4%,15%,39.9%,45%,54%,0%,1%,61%,16%,5%,2%,0%,14%,2%,0%,0%,0%,0%
1155460,1,1,13,1,4,5,4,4,1,20,4,25,10150,30,1422.50,1.20,338.33,14.01,80%,13%,7%,0%,0%,9%,0%,5%,4%,0%,0%,81.5%,75%,19%,0%,6%,33%,0%,31%,24%,0%,0%,4%,0%,7%,0%,1%
1155550,2,1,10,2,4,8,4,4,1,38,4,28,8460,32,1325.00,1.14,264.38,15.66,82%,5%,12%,14%,0%,12%,0%,0%,5%,0%,0%,68.1%,54%,43%,0%,2%,42%,3%,16%,21%,3%,0%,5%,0%,0%,0%,10%
1155580,1,1,10,2,4,5,3,4,1,18,3,9,5475,25,674.00,2.78,219.00,12.31,75%,19%,5%,0%,0%,36%,0%,0%,0%,53%,0%,11.4%,7%,93%,0%,0%,1%,0%,53%,46%,0%,0%,0%,0%,0%,0%,0%
1155680,1,0,0,0,3,0,0,5,0,0,3,21,11975,33,1521.50,1.57,362.88,12.71,85%,3%,12%,0%,0%,1%,0%,0%,0%,0%,5%,93.7%,21%,79%,0%,0%,11%,73%,0%,3%,13%,0%,0%,1%,0%,0%,0%
1155700,3,0,0,0,3,0,0,5,0,0,1,1,225,1,42.00,1.00,225.00,18.67,100%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0.0%,100%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
1155740,2,1,4,2,3,7,5,2,1,13,3,4,12500,25,1310.50,6.25,500.00,10.48,100%,0%,0%,90%,0%,0%,0%,0%,0%,3%,0%,6.4%,0%,100%,0%,0%,97%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%
1155820,1,3,10,2,4,5,5,4,1,44,4,25,31125,63,6365.00,2.52,494.05,20.45,82%,9%,9%,22%,0%,0%,0%,28%,0%,0%,3%,47.8%,88%,11%,0%,0%,36%,3%,0%,0%,0%,25%,0%,0%,30%,0%,5%
1155870,1,3,4,2,4,8,5,2,1,22,5,27,9200,47,1906.00,1.74,195.74,20.72,97%,0%,3%,4%,0%,0%,0%,22%,1%,0%,24%,48.9%,97%,3%,0%,0%,8%,40%,2%,2%,0%,7%,1%,2%,36%,0%,4%
1155960,1,1,10,2,4,7,3,4,1,19,1,2,600,2,72.00,1.00,300.00,12.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100.0%,100%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%
1156020,1,3,10,2,3,7,5,2,1,25,7,62,10320,75,1537.10,1.21,137.60,14.89,85%,2%,13%,5%,3%,1%,0%,0%,3%,4%,5%,79.2%,68%,28%,3%,2%,40%,13%,4%,7%,8%,0%,3%,3%,0%,3%,20%
1156100,2,1,10,2,4,6,12,2,1,25,5,33,23325,45,2599.00,1.36,518.33,11.14,100%,0%,0%,10%,0%,3%,28%,0%,0%,8%,0%,51.9%,12%,88%,0%,0%,63%,3%,11%,21%,0%,0%,0%,0%,0%,0%,3%
1156150,1,1,4,2,2,7,4,2,1,19,6,27,11000,36,1232.25,1.33,305.56,11.20,99%,1%,0%,30%,7%,1%,4%,1%,0%,0%,0%,56.6%,19%,58%,7%,16%,66%,0%,4%,16%,1%,4%,0%,0%,1%,7%,1%
1156220,3,0,0,0,3,0,0,5,0,0,4,15,10825,25,819.50,1.67,433.00,7.57,100%,0%,0%,0%,69%,0%,4%,0%,0%,1%,0%,26.1%,16%,15%,69%,0%,5%,6%,14%,0%,6%,0%,0%,0%,0%,69%,0%
1156240,2,3,10,2,3,5,4,4,1,19,7,34,9800,46,1349.50,1.35,213.04,13.77,76%,21%,3%,13%,0%,5%,0%,2%,2%,2%,5%,71.4%,52%,48%,0%,0%,20%,6%,3%,18%,0%,8%,2%,2%,2%,0%,38%
1156290,1,3,10,2,3,7,4,2,1,38,3,15,9825,27,1036.50,1.80,363.89,10.55,89%,0%,11%,0%,0%,0%,28%,0%,5%,0%,0%,66.9%,3%,97%,0%,0%,83%,0%,3%,0%,0%,0%,15%,0%,0%,0%,0%
1156520,1,1,5,2,3,8,4,2,1,19,4,18,10850,40,1397.50,2.22,271.25,12.88,94%,6%,0%,56%,0%,6%,0%,0%,1%,0%,0%,36.2%,16%,84%,0%,0%,78%,0%,3%,12%,0%,3%,1%,0%,0%,0%,2%
1156690,1,1,15,2,3,8,4,3,1,33,3,16,3700,23,491.50,1.44,160.87,13.28,100%,0%,0%,0%,0%,4%,0%,0%,2%,0%,0%,93.9%,74%,26%,0%,0%,27%,0%,49%,22%,0%,0%,2%,0%,0%,0%,0%
1156770,1,1,8,2,3,5,4,2,1,25,1,4,8950,22,1701.00,5.50,406.82,19.01,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100.0%,100%,0%,0%,0%,97%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%
1156780,2,0,0,0,3,0,0,5,0,0,3,4,1500,4,214.00,1.00,375.00,14.27,90%,0%,10%,57%,0%,0%,0%,0%,0%,0%,10%,33.3%,40%,60%,0%,0%,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%
1156840,1,0,0,0,3,0,0,5,0,0,3,9,2100,10,235.00,1.11,210.00,11.19,89%,11%,0%,0%,0%,32%,10%,0%,0%,0%,0%,58.3%,18%,68%,0%,14%,64%,0%,0%,36%,0%,0%,0%,0%,0%,0%,0%
1156880,2,3,10,2,4,5,9,2,1,21,6,22,13750,34,1740.00,1.55,404.41,12.65,95%,5%,0%,18%,0%,2%,0%,1%,2%,0%,3%,74.5%,39%,35%,0%,26%,64%,13%,1%,19%,0%,0%,2%,0%,1%,0%,0%
1156970,2,1,10,2,3,6,3,4,2,26,5,26,10175,35,1481.50,1.35,290.71,14.56,57%,36%,7%,3%,0%,38%,6%,0%,0%,0%,1%,52.1%,28%,72%,0%,0%,13%,8%,16%,59%,4%,0%,0%,0%,0%,0%,0%
1156990,1,0,0,0,3,0,0,5,0,0,3,3,525,3,112.50,1.00,175.00,21.43,100%,0%,0%,0%,0%,0%,0%,14%,14%,0%,0%,71.4%,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,14%,0%,86%,0%,0%
1157070,3,3,16,2,4,2,6,1,1,10,3,13,6500,17,727.50,1.31,382.35,11.19,100%,0%,0%,12%,0%,0%,14%,0%,0%,0%,0%,74.2%,31%,23%,0%,46%,60%,12%,10%,15%,3%,0%,0%,0%,0%,0%,0%
1157120,2,2,10,2,3,4,5,4,1,18,4,13,13400,24,1655.25,1.85,558.33,12.35,93%,4%,2%,57%,0%,4%,0%,10%,0%,0%,0%,28.7%,11%,89%,0%,0%,84%,1%,0%,4%,0%,0%,0%,0%,10%,0%,0%
